id,sentence,word,label,predict
ahc-fragment61_1267_49,""" where I first ate the delicious local version of moules marinieres called mouclade .""[SEP]""ate""[SEP]""VERB""[SEP]""VBD""",ate,0,0
ahc-fragment61_1267_57,""" where I first ate the delicious local version of moules marinieres called mouclade .""[SEP]""called""[SEP]""VERB""[SEP]""VBN""",called,0,0
ahc-fragment61_1268_1,"""Drifting between grassy polders to which farmers have to ferry their cattle in punts ""[SEP]""Drifting""[SEP]""VERB""[SEP]""VBG""",Drifting,1,1
ahc-fragment61_1268_10,"""Drifting between grassy polders to which farmers have to ferry their cattle in punts ""[SEP]""ferry""[SEP]""NOUN""[SEP]""NN""",ferry,0,0
ahc-fragment61_1268_17,""" or following leafy twisting lanes marked only by rusty signs proclaiming the ‘ Venise Verte ’ ""[SEP]""following""[SEP]""VERB""[SEP]""VBG""",following,1,1
ahc-fragment61_1268_19,""" or following leafy twisting lanes marked only by rusty signs proclaiming the ‘ Venise Verte ’ ""[SEP]""twisting""[SEP]""VERB""[SEP]""VBG""",twisting,1,0
ahc-fragment61_1268_21,""" or following leafy twisting lanes marked only by rusty signs proclaiming the ‘ Venise Verte ’ ""[SEP]""marked""[SEP]""VERB""[SEP]""VBN""",marked,1,0
ahc-fragment61_1268_26,""" or following leafy twisting lanes marked only by rusty signs proclaiming the ‘ Venise Verte ’ ""[SEP]""proclaiming""[SEP]""VERB""[SEP]""VBG""",proclaiming,1,1
ahc-fragment61_1268_48,""" twitching his rod above the algae-smothered waters ""[SEP]""twitching""[SEP]""VERB""[SEP]""VBG""",twitching,0,0
ahc-fragment61_1268_53,""" twitching his rod above the algae-smothered waters ""[SEP]""algae-smothered""[SEP]""NOUN""[SEP]""NN""",algae-smothered,1,0
ahc-fragment61_1268_56,""" disturbs the stillness .""[SEP]""disturbs""[SEP]""VERB""[SEP]""VBZ""",disturbs,1,1
ahc-fragment61_1269_43,""" where those mussels and oysters are raised .""[SEP]""raised""[SEP]""VERB""[SEP]""VBN""",raised,1,0
ahc-fragment61_1270_8,"""One of the region 's strangest townlets sits on those marshes : Brouage .""[SEP]""sits""[SEP]""VERB""[SEP]""VBZ""",sits,1,1
ahc-fragment61_1272_19,""" who was born there around 1569 .""[SEP]""born""[SEP]""VERB""[SEP]""VBN""",born,0,0
ahc-fragment61_1274_2,"""She went there when her romance with the young king was quashed for political reasons .""[SEP]""went""[SEP]""VERB""[SEP]""VBD""",went,0,0
ahc-fragment61_1274_12,"""She went there when her romance with the young king was quashed for political reasons .""[SEP]""quashed""[SEP]""VERB""[SEP]""VBN""",quashed,1,1
ahc-fragment61_1275_7,""" when Marie had departed ""[SEP]""departed""[SEP]""VERB""[SEP]""VBN""",departed,0,0
ahc-fragment61_1275_11,""" Louis is said to have paused nostalgically at Brouage on his way to Paris after marrying the Spanish Infanta at St Jean-de-Luz .""[SEP]""said""[SEP]""VERB""[SEP]""VBD""",said,0,0
ahc-fragment61_1275_14,""" Louis is said to have paused nostalgically at Brouage on his way to Paris after marrying the Spanish Infanta at St Jean-de-Luz .""[SEP]""paused""[SEP]""VERB""[SEP]""VBD""",paused,0,0
ahc-fragment61_1275_24,""" Louis is said to have paused nostalgically at Brouage on his way to Paris after marrying the Spanish Infanta at St Jean-de-Luz .""[SEP]""marrying""[SEP]""VERB""[SEP]""VBG""",marrying,0,0
ahc-fragment61_1276_3,"""As you come back from Brouage towards St Jean-d'Angely — on the D18 via the canalside village of Pont-l'Abbe-d'Arnoult ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
ahc-fragment61_1276_36,""" with a lovely Romanesque church faade — a sign at the junction of the D122 points you to the chateau whose improbably perfect lake and gardens stare at you from posters throughout the region : La Roche Courbon .""[SEP]""points""[SEP]""NOUN""[SEP]""NNS""",points,1,1
ahc-fragment61_1276_47,""" with a lovely Romanesque church faade — a sign at the junction of the D122 points you to the chateau whose improbably perfect lake and gardens stare at you from posters throughout the region : La Roche Courbon .""[SEP]""stare""[SEP]""VERB""[SEP]""VB""",stare,1,1
ahc-fragment61_1277_6,""" covered from ceiling to floor in 17th-century paintings ""[SEP]""covered""[SEP]""VERB""[SEP]""VBN""",covered,0,0
ahc-fragment61_1277_29,""" a dotty stone bathtub was set into one wall at a later date by a lady called Charlotte .""[SEP]""set""[SEP]""VERB""[SEP]""VBN""",set,0,0
ahc-fragment61_1277_40,""" a dotty stone bathtub was set into one wall at a later date by a lady called Charlotte .""[SEP]""called""[SEP]""VERB""[SEP]""VBN""",called,0,0
ahc-fragment61_1278_3,"""She never used it ""[SEP]""used""[SEP]""VERB""[SEP]""VBN""",used,0,0
ahc-fragment61_1278_7,""" having got some of the plumbing details wrong .""[SEP]""got""[SEP]""VERB""[SEP]""VBD""",got,1,1
ahc-fragment61_1279_1,"""Wriggling across country on the D216 to Port-d'Envaux ""[SEP]""Wriggling""[SEP]""VERB""[SEP]""VBG""",Wriggling,1,0
ahc-fragment61_1279_11,""" you come to two more chateaux : 18th-century Panloy ""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,0,0
ahc-fragment61_1279_20,""" flaking romantically away on its hillock overlooking a bend in the Charente and ""[SEP]""flaking""[SEP]""VERB""[SEP]""VBG""",flaking,0,1
ahc-fragment61_1279_26,""" flaking romantically away on its hillock overlooking a bend in the Charente and ""[SEP]""overlooking""[SEP]""VERB""[SEP]""VBG""",overlooking,0,0
ahc-fragment61_1279_45,""" half-smothered in amazing flamboyant Gothic carving .""[SEP]""half-smothered""[SEP]""ADV""[SEP]""RB""",half-smothered,1,0
ahc-fragment61_1279_50,""" half-smothered in amazing flamboyant Gothic carving .""[SEP]""carving""[SEP]""VERB""[SEP]""VBG""",carving,0,0
ahc-fragment61_1280_1,"""Crossing the autoroute and turning north on the D127 brings you to St Jean-d'Angely by way of the isolated church of Fenioux .""[SEP]""Crossing""[SEP]""NOUN""[SEP]""NN""",Crossing,0,0
ahc-fragment61_1280_5,"""Crossing the autoroute and turning north on the D127 brings you to St Jean-d'Angely by way of the isolated church of Fenioux .""[SEP]""turning""[SEP]""VERB""[SEP]""VBG""",turning,0,0
ahc-fragment61_1280_10,"""Crossing the autoroute and turning north on the D127 brings you to St Jean-d'Angely by way of the isolated church of Fenioux .""[SEP]""brings""[SEP]""VERB""[SEP]""VBZ""",brings,1,1
ahc-fragment61_1280_19,"""Crossing the autoroute and turning north on the D127 brings you to St Jean-d'Angely by way of the isolated church of Fenioux .""[SEP]""isolated""[SEP]""VERB""[SEP]""VBN""",isolated,0,0
ahc-fragment61_1281_5,""" hugged about by a brood of smaller roofs shaped like candle snuffers ""[SEP]""hugged""[SEP]""VERB""[SEP]""VBD""",hugged,1,1
ahc-fragment61_1281_13,""" hugged about by a brood of smaller roofs shaped like candle snuffers ""[SEP]""shaped""[SEP]""VERB""[SEP]""VBN""",shaped,0,0
ahc-fragment61_1282_25,""" one spanned by an ancient bell-tower .""[SEP]""spanned""[SEP]""VERB""[SEP]""VBN""",spanned,0,0
ahc-fragment61_1283_16,""" and an extremely odd conglomeration of church buildings comprising one ancient ruin ""[SEP]""comprising""[SEP]""VERB""[SEP]""VBG""",comprising,0,0
ahc-fragment61_1283_19,""" and an extremely odd conglomeration of church buildings comprising one ancient ruin ""[SEP]""ruin""[SEP]""NOUN""[SEP]""NN""",ruin,0,0
ahc-fragment61_1284_2,"""It makes a conveniently central hub : the Marais Poitevin village of Coulon is 27 miles to the north by the D120 ""[SEP]""makes""[SEP]""VERB""[SEP]""VBZ""",makes,1,1
ahc-fragment61_1284_26,""" which inexplicably changes its number at the top of a hill to D115 .""[SEP]""changes""[SEP]""NOUN""[SEP]""NNS""",changes,1,1
ahc-fragment61_1286_5,""" with Gallo-Roman remains ""[SEP]""remains""[SEP]""VERB""[SEP]""VBZ""",remains,0,0
ahc-fragment61_1286_39,""" including an engagingly asymmetrical church ""[SEP]""including""[SEP]""VERB""[SEP]""VBG""",including,0,0
ahc-fragment61_1286_52,""" scattered among beautiful gardens and parkland — perfect for picnicking .""[SEP]""scattered""[SEP]""VERB""[SEP]""VBN""",scattered,0,0
ahc-fragment61_1286_61,""" scattered among beautiful gardens and parkland — perfect for picnicking .""[SEP]""picnicking""[SEP]""VERB""[SEP]""VBG""",picnicking,0,0
ahc-fragment61_1288_6,"""The villagers ' main hobby seems to be fishing with peculiar ""[SEP]""seems""[SEP]""VERB""[SEP]""VBZ""",seems,0,0
ahc-fragment61_1288_15,""" saucer-shaped nets suspended from precariously-perched bankside huts .""[SEP]""suspended""[SEP]""VERB""[SEP]""VBN""",suspended,0,0
ahc-fragment61_1289_3,"""One fisherman waxed lyrical about the variety of fish in the river .""[SEP]""waxed""[SEP]""VERB""[SEP]""VBN""",waxed,1,1
ahc-fragment61_1290_7,""" ’ he assured me ""[SEP]""assured""[SEP]""VERB""[SEP]""VBN""",assured,0,0
ahc-fragment61_1290_20,""" ‘ but of course those are protected and must be thrown back .""[SEP]""thrown""[SEP]""VERB""[SEP]""VBN""",thrown,0,0
ahc-fragment61_1293_31,""" its unassuming architecture a perfect frame for the sheer artistry of the carvings round its doors and windows .""[SEP]""round""[SEP]""ADV""[SEP]""RB""",round,0,0
ahc-fragment61_1294_3,"""Biblical motifs recur — some art-experts call them sermons in stone ""[SEP]""recur""[SEP]""VERB""[SEP]""VBP""",recur,0,1
ahc-fragment61_1294_7,"""Biblical motifs recur — some art-experts call them sermons in stone ""[SEP]""call""[SEP]""VERB""[SEP]""VB""",call,0,0
ahc-fragment61_1294_26,""" and their messages would certainly have been clear to the often-illiterate medieval pilgrims trudging to Santiago de Compostela in Spain .""[SEP]""trudging""[SEP]""VERB""[SEP]""VBG""",trudging,0,0
ahc-fragment61_1295_6,"""But these themes are always interspersed with more fanciful ones : grimacing masks ""[SEP]""interspersed""[SEP]""VERB""[SEP]""VBN""",interspersed,0,1
ahc-fragment61_1295_12,"""But these themes are always interspersed with more fanciful ones : grimacing masks ""[SEP]""grimacing""[SEP]""VERB""[SEP]""VBG""",grimacing,1,0
ahc-fragment61_1296_2,"""I think those 10th- and 11th-century sculptors were motivated not just by piety but also by a certain competitive spirit : if a church was finer than the one in the next village ""[SEP]""think""[SEP]""VERB""[SEP]""VB""",think,0,0
ahc-fragment61_1296_9,"""I think those 10th- and 11th-century sculptors were motivated not just by piety but also by a certain competitive spirit : if a church was finer than the one in the next village ""[SEP]""motivated""[SEP]""ADJ""[SEP]""JJ""",motivated,0,1
ahc-fragment61_1296_39,""" more pilgrims would surely pause there .""[SEP]""pause""[SEP]""VERB""[SEP]""VB""",pause,0,0
ahc-fragment61_1297_9,"""Today 's attraction-merchants are doing no more to lure 20th-century tourists than their medieval forebears did for pilgrims .""[SEP]""lure""[SEP]""NOUN""[SEP]""NN""",lure,0,1
a31-fragment03_112_4,"""Law : Always take along a friend to sue : Litigation can pay off even in the unlikeliest circumstances .""[SEP]""take""[SEP]""VERB""[SEP]""VB""",take,0,0
a31-fragment03_112_9,"""Law : Always take along a friend to sue : Litigation can pay off even in the unlikeliest circumstances .""[SEP]""sue""[SEP]""VERB""[SEP]""VB""",sue,0,0
a31-fragment03_112_13,"""Law : Always take along a friend to sue : Litigation can pay off even in the unlikeliest circumstances .""[SEP]""pay""[SEP]""VERB""[SEP]""VB""",pay,0,1
a31-fragment03_113_3,"""Stephen Gold explains""[SEP]""explains""[SEP]""VERB""[SEP]""VBZ""",explains,0,0
a31-fragment03_115_3,"""WHEN things go wrong you can sue more often than you may think .""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,0,1
a31-fragment03_115_7,"""WHEN things go wrong you can sue more often than you may think .""[SEP]""sue""[SEP]""VERB""[SEP]""VB""",sue,0,0
a31-fragment03_115_13,"""WHEN things go wrong you can sue more often than you may think .""[SEP]""think""[SEP]""VERB""[SEP]""VB""",think,0,0
a31-fragment03_116_5,"""Money may not have changed hands .""[SEP]""changed""[SEP]""VERB""[SEP]""VBN""",changed,1,1
a31-fragment03_118_4,"""It does n't matter .""[SEP]""matter""[SEP]""NOUN""[SEP]""NN""",matter,0,0
a31-fragment03_119_6,"""As long as you can show that they owed you a legal duty to be careful and have been negligent ""[SEP]""show""[SEP]""PROPN""[SEP]""NNP""",show,1,1
a31-fragment03_119_9,"""As long as you can show that they owed you a legal duty to be careful and have been negligent ""[SEP]""owed""[SEP]""VERB""[SEP]""VBN""",owed,0,0
a31-fragment03_119_24,""" damages could come your way .""[SEP]""come""[SEP]""VERB""[SEP]""VB""",come,1,1
a31-fragment03_120_8,"""There are a number of points to bear in mind .""[SEP]""bear""[SEP]""VERB""[SEP]""VB""",bear,1,1
a31-fragment03_121_1,"""Take up references before giving credit ""[SEP]""Take""[SEP]""VERB""[SEP]""VB""",Take,0,1
a31-fragment03_121_5,"""Take up references before giving credit ""[SEP]""giving""[SEP]""VERB""[SEP]""VBG""",giving,1,1
a31-fragment03_121_8,""" lending money ""[SEP]""lending""[SEP]""NOUN""[SEP]""NN""",lending,0,0
a31-fragment03_121_11,""" letting in tenants ""[SEP]""letting""[SEP]""VERB""[SEP]""VBG""",letting,0,0
a31-fragment03_121_15,""" taking on staff .""[SEP]""taking""[SEP]""VERB""[SEP]""VBG""",taking,0,0
a31-fragment03_122_4,""" building societies ""[SEP]""building""[SEP]""NOUN""[SEP]""NN""",building,0,1
a31-fragment03_123_3,"""If you rely to your detriment on a misleading reference which was given negligently ""[SEP]""rely""[SEP]""VERB""[SEP]""VB""",rely,0,0
a31-fragment03_123_13,"""If you rely to your detriment on a misleading reference which was given negligently ""[SEP]""given""[SEP]""VERB""[SEP]""VBN""",given,1,1
a31-fragment03_123_21,""" you should be able to sue the referee .""[SEP]""sue""[SEP]""VERB""[SEP]""VB""",sue,0,0
a31-fragment03_124_8,"""The subject of a bad reference can sue the referee for libel but has to show the referee was upto no good : spite ""[SEP]""sue""[SEP]""VERB""[SEP]""VB""",sue,0,0
a31-fragment03_124_16,"""The subject of a bad reference can sue the referee for libel but has to show the referee was upto no good : spite ""[SEP]""show""[SEP]""PROPN""[SEP]""NNP""",show,1,1
a31-fragment03_125_1,"""Take along a prosperous adviser on all shopping sprees ""[SEP]""Take""[SEP]""VERB""[SEP]""VB""",Take,0,0
a31-fragment03_125_11,""" demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces .""[SEP]""demonstrate""[SEP]""VERB""[SEP]""VB""",demonstrate,0,0
a31-fragment03_125_23,""" demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces .""[SEP]""say""[SEP]""VERB""[SEP]""VB""",say,0,0
a31-fragment03_125_33,""" demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces .""[SEP]""go""[SEP]""VERB""[SEP]""VB""",go,0,1
a31-fragment03_125_40,""" demonstrate a high degree of trust and strong reliance in what they say and you may have unexpected protection should the seller go out of business and the goods fall to pieces .""[SEP]""fall""[SEP]""VERB""[SEP]""VB""",fall,1,1
a31-fragment03_126_6,"""A 26-year-old woman accountant who knew nothing about the mechanical side of vehicles asked her more knowledgeable friend to find a car for her .""[SEP]""knew""[SEP]""VERB""[SEP]""VBD""",knew,0,0
a31-fragment03_126_14,"""A 26-year-old woman accountant who knew nothing about the mechanical side of vehicles asked her more knowledgeable friend to find a car for her .""[SEP]""asked""[SEP]""VERB""[SEP]""VBN""",asked,0,0
a31-fragment03_126_20,"""A 26-year-old woman accountant who knew nothing about the mechanical side of vehicles asked her more knowledgeable friend to find a car for her .""[SEP]""find""[SEP]""VERB""[SEP]""VB""",find,0,0
a31-fragment03_127_2,"""She stipulated that it must never have been involved in an accident .""[SEP]""stipulated""[SEP]""VERB""[SEP]""VBN""",stipulated,0,0
